p,phi,theta
-10.0,42.146433490864645,198.76521954625912
-10.0,44.53210443258429,198.76521954625912
-10.0,51.22677193148639,198.76521954625912
-10.0,51.70912915826938,198.76521954625912
-10.0,56.87656829539055,198.76521954625912
-10.0,61.896674610189535,198.76521954625912
-10.0,64.81152076186775,198.76521954625912
-10.0,64.9529456343452,198.76521954625912
-10.0,76.28604816576977,198.76521954625912
-10.0,79.0952473444516,198.76521954625912
-10.0,81.51176136730015,198.76521954625912
-10.0,83.75813428354947,198.76521954625912
-10.0,88.6510103787958,198.76521954625912
-10.0,89.82616170455877,198.76521954625912
-10.0,90.0,198.76521954625912
-10.0,0.0,199.6032862278332
-10.0,1.3058072655819544,199.6032862278332
-10.0,21.790342278515187,199.6032862278332
-10.0,28.3448432376915,199.6032862278332
-10.0,31.427919388981753,199.6032862278332
-10.0,34.40411513734946,199.6032862278332
-10.0,37.634093253607105,199.6032862278332
-10.0,42.146433490864645,199.6032862278332
-10.0,44.53210443258429,199.6032862278332
-10.0,48.16588941493232,199.6032862278332
-10.0,51.22677193148639,199.6032862278332
-10.0,51.70912915826938,199.6032862278332
-10.0,56.87656829539055,199.6032862278332
-10.0,61.896674610189535,199.6032862278332
-10.0,64.81152076186775,199.6032862278332
-10.0,64.9529456343452,199.6032862278332
-10.0,67.01607444081174,199.6032862278332
-10.0,69.8525230997197,199.6032862278332
-10.0,72.85942073354605,199.6032862278332
-10.0,76.21007682085786,199.6032862278332
-10.0,76.28604816576977,199.6032862278332
-10.0,79.0952473444516,199.6032862278332
-10.0,83.75813428354947,199.6032862278332
-10.0,88.6510103787958,199.6032862278332
-10.0,1.3058072655819544,199.72335988626526
-10.0,15.032124429870244,199.72335988626526
-10.0,21.790342278515187,199.72335988626526
-10.0,28.3448432376915,199.72335988626526
-10.0,31.427919388981753,199.72335988626526
-10.0,34.40411513734946,199.72335988626526
-10.0,42.146433490864645,199.72335988626526
-10.0,44.53210443258429,199.72335988626526
-10.0,48.16588941493232,199.72335988626526
-10.0,61.896674610189535,199.72335988626526
-10.0,64.81152076186775,199.72335988626526
-10.0,64.9529456343452,199.72335988626526
-10.0,69.8525230997197,199.72335988626526
-10.0,72.85942073354605,199.72335988626526
-10.0,76.21007682085786,199.72335988626526
-10.0,79.0952473444516,199.72335988626526
-10.0,81.51176136730015,199.72335988626526
-10.0,83.75813428354947,199.72335988626526
-10.0,88.6510103787958,199.72335988626526
-10.0,89.82616170455877,199.72335988626526
-10.0,90.0,199.72335988626526
-10.0,1.3058072655819544,2.973361517389317
-10.0,15.032124429870244,2.973361517389317
-10.0,21.790342278515187,2.973361517389317
-10.0,31.427919388981753,2.973361517389317
-10.0,34.40411513734946,2.973361517389317
-10.0,37.634093253607105,2.973361517389317
-10.0,42.146433490864645,2.973361517389317
-10.0,48.16588941493232,2.973361517389317
-10.0,51.22677193148639,2.973361517389317
-10.0,51.70912915826938,2.973361517389317
-10.0,56.223432336627745,2.973361517389317
-10.0,56.87656829539055,2.973361517389317
-10.0,61.896674610189535,2.973361517389317
-10.0,64.9529456343452,2.973361517389317
-10.0,69.8525230997197,2.973361517389317
-10.0,72.85942073354605,2.973361517389317
-10.0,76.21007682085786,2.973361517389317
-10.0,79.0952473444516,2.973361517389317
-10.0,81.51176136730015,2.973361517389317
-10.0,83.75813428354947,2.973361517389317
-10.0,84.51121065108913,2.973361517389317
-10.0,88.6510103787958,2.973361517389317
-10.0,90.0,2.973361517389317
-10.0,0.0,227.06081538538328
-10.0,1.3058072655819544,227.06081538538328
-10.0,15.032124429870244,227.06081538538328
-10.0,21.790342278515187,227.06081538538328
-10.0,28.3448432376915,227.06081538538328
-10.0,37.634093253607105,227.06081538538328
-10.0,42.146433490864645,227.06081538538328
-10.0,44.53210443258429,227.06081538538328
-10.0,48.16588941493232,227.06081538538328
-10.0,51.22677193148639,227.06081538538328
-10.0,51.70912915826938,227.06081538538328
-10.0,56.87656829539055,227.06081538538328
-10.0,64.9529456343452,227.06081538538328
-10.0,67.01607444081174,227.06081538538328
-10.0,69.8525230997197,227.06081538538328
-10.0,72.85942073354605,227.06081538538328
-10.0,76.21007682085786,227.06081538538328
-10.0,76.28604816576977,227.06081538538328
-10.0,79.0952473444516,227.06081538538328
-10.0,81.51176136730015,227.06081538538328
-10.0,84.51121065108913,227.06081538538328
-10.0,89.82616170455877,227.06081538538328
-10.0,90.0,227.06081538538328
-10.0,1.3058072655819544,24.93233729940723
-10.0,15.032124429870244,24.93233729940723
-10.0,28.3448432376915,24.93233729940723
-10.0,31.427919388981753,24.93233729940723
-10.0,42.146433490864645,24.93233729940723
-10.0,44.53210443258429,24.93233729940723
-10.0,48.16588941493232,24.93233729940723
-10.0,56.87656829539055,24.93233729940723
-10.0,61.896674610189535,24.93233729940723
-10.0,64.81152076186775,24.93233729940723
-10.0,64.9529456343452,24.93233729940723
-10.0,69.8525230997197,24.93233729940723
-10.0,72.85942073354605,24.93233729940723
-10.0,76.28604816576977,24.93233729940723
-10.0,79.0952473444516,24.93233729940723
-10.0,81.51176136730015,24.93233729940723
-10.0,83.75813428354947,24.93233729940723
-10.0,89.82616170455877,24.93233729940723
-10.0,90.0,24.93233729940723
-10.0,1.3058072655819544,254.5060075538187
-10.0,21.790342278515187,254.5060075538187
-10.0,28.3448432376915,254.5060075538187
-10.0,31.427919388981753,254.5060075538187
-10.0,34.40411513734946,254.5060075538187
-10.0,37.634093253607105,254.5060075538187
-10.0,42.146433490864645,254.5060075538187
-10.0,48.16588941493232,254.5060075538187
-10.0,51.22677193148639,254.5060075538187
-10.0,51.70912915826938,254.5060075538187
-10.0,56.223432336627745,254.5060075538187
-10.0,56.87656829539055,254.5060075538187
-10.0,61.896674610189535,254.5060075538187
-10.0,64.81152076186775,254.5060075538187
-10.0,64.9529456343452,254.5060075538187
-10.0,67.01607444081174,254.5060075538187
-10.0,69.8525230997197,254.5060075538187
-10.0,72.85942073354605,254.5060075538187
-10.0,76.21007682085786,254.5060075538187
-10.0,76.28604816576977,254.5060075538187
-10.0,79.0952473444516,254.5060075538187
-10.0,83.75813428354947,254.5060075538187
-10.0,84.51121065108913,254.5060075538187
-10.0,1.3058072655819544,256.9848062745454
-10.0,15.032124429870244,256.9848062745454
-10.0,21.790342278515187,256.9848062745454
-10.0,28.3448432376915,256.9848062745454
-10.0,31.427919388981753,256.9848062745454
-10.0,34.40411513734946,256.9848062745454
-10.0,42.146433490864645,256.9848062745454
-10.0,44.53210443258429,256.9848062745454
-10.0,51.22677193148639,256.9848062745454
-10.0,56.87656829539055,256.9848062745454
-10.0,64.81152076186775,256.9848062745454
-10.0,64.9529456343452,256.9848062745454
-10.0,76.21007682085786,256.9848062745454
-10.0,76.28604816576977,256.9848062745454
-10.0,79.0952473444516,256.9848062745454
-10.0,81.51176136730015,256.9848062745454
-10.0,84.51121065108913,256.9848062745454
-10.0,88.6510103787958,256.9848062745454
-10.0,90.0,256.9848062745454
-10.0,28.3448432376915,263.73796694845026
-10.0,31.427919388981753,263.73796694845026
-10.0,34.40411513734946,263.73796694845026
-10.0,48.16588941493232,263.73796694845026
-10.0,51.22677193148639,263.73796694845026
-10.0,51.70912915826938,263.73796694845026
-10.0,56.223432336627745,263.73796694845026
-10.0,61.896674610189535,263.73796694845026
-10.0,64.81152076186775,263.73796694845026
-10.0,64.9529456343452,263.73796694845026
-10.0,67.01607444081174,263.73796694845026
-10.0,69.8525230997197,263.73796694845026
-10.0,76.21007682085786,263.73796694845026
-10.0,84.51121065108913,263.73796694845026
-10.0,88.6510103787958,263.73796694845026
-10.0,89.82616170455877,263.73796694845026
-10.0,1.3058072655819544,267.9289460120427
-10.0,21.790342278515187,267.9289460120427
-10.0,28.3448432376915,267.9289460120427
-10.0,31.427919388981753,267.9289460120427
-10.0,34.40411513734946,267.9289460120427
-10.0,37.634093253607105,267.9289460120427
-10.0,42.146433490864645,267.9289460120427
-10.0,48.16588941493232,267.9289460120427
-10.0,51.22677193148639,267.9289460120427
-10.0,51.70912915826938,267.9289460120427
-10.0,56.87656829539055,267.9289460120427
-10.0,61.896674610189535,267.9289460120427
-10.0,67.01607444081174,267.9289460120427
-10.0,69.8525230997197,267.9289460120427
-10.0,76.21007682085786,267.9289460120427
-10.0,76.28604816576977,267.9289460120427
-10.0,81.51176136730015,267.9289460120427
-10.0,84.51121065108913,267.9289460120427
-10.0,89.82616170455877,267.9289460120427
-10.0,0.0,272.64750074644314
-10.0,15.032124429870244,272.64750074644314
-10.0,21.790342278515187,272.64750074644314
-10.0,31.427919388981753,272.64750074644314
-10.0,34.40411513734946,272.64750074644314
-10.0,37.634093253607105,272.64750074644314
-10.0,42.146433490864645,272.64750074644314
-10.0,44.53210443258429,272.64750074644314
-10.0,51.22677193148639,272.64750074644314
-10.0,51.70912915826938,272.64750074644314
-10.0,56.223432336627745,272.64750074644314
-10.0,56.87656829539055,272.64750074644314
-10.0,64.9529456343452,272.64750074644314
-10.0,67.01607444081174,272.64750074644314
-10.0,69.8525230997197,272.64750074644314
-10.0,72.85942073354605,272.64750074644314
-10.0,76.21007682085786,272.64750074644314
-10.0,76.28604816576977,272.64750074644314
-10.0,79.0952473444516,272.64750074644314
-10.0,81.51176136730015,272.64750074644314
-10.0,83.75813428354947,272.64750074644314
-10.0,84.51121065108913,272.64750074644314
-10.0,88.6510103787958,272.64750074644314
-10.0,89.82616170455877,272.64750074644314
-10.0,1.3058072655819544,275.0686605589538
-10.0,15.032124429870244,275.0686605589538
-10.0,21.790342278515187,275.0686605589538
-10.0,31.427919388981753,275.0686605589538
-10.0,37.634093253607105,275.0686605589538
-10.0,42.146433490864645,275.0686605589538
-10.0,48.16588941493232,275.0686605589538
-10.0,51.70912915826938,275.0686605589538
-10.0,56.223432336627745,275.0686605589538
-10.0,61.896674610189535,275.0686605589538
-10.0,64.81152076186775,275.0686605589538
-10.0,69.8525230997197,275.0686605589538
-10.0,72.85942073354605,275.0686605589538
-10.0,76.21007682085786,275.0686605589538
-10.0,76.28604816576977,275.0686605589538
-10.0,79.0952473444516,275.0686605589538
-10.0,81.51176136730015,275.0686605589538
-10.0,83.75813428354947,275.0686605589538
-10.0,90.0,275.0686605589538
-10.0,1.3058072655819544,305.7382060473741
-10.0,15.032124429870244,305.7382060473741
-10.0,28.3448432376915,305.7382060473741
-10.0,34.40411513734946,305.7382060473741
-10.0,37.634093253607105,305.7382060473741
-10.0,42.146433490864645,305.7382060473741
-10.0,44.53210443258429,305.7382060473741
-10.0,48.16588941493232,305.7382060473741
-10.0,51.70912915826938,305.7382060473741
-10.0,56.223432336627745,305.7382060473741
-10.0,56.87656829539055,305.7382060473741
-10.0,61.896674610189535,305.7382060473741
-10.0,64.81152076186775,305.7382060473741
-10.0,64.9529456343452,305.7382060473741
-10.0,69.8525230997197,305.7382060473741
-10.0,72.85942073354605,305.7382060473741
-10.0,79.0952473444516,305.7382060473741
-10.0,81.51176136730015,305.7382060473741
-10.0,84.51121065108913,305.7382060473741
-10.0,0.0,314.20517528747905
-10.0,15.032124429870244,314.20517528747905
-10.0,21.790342278515187,314.20517528747905
-10.0,31.427919388981753,314.20517528747905
-10.0,34.40411513734946,314.20517528747905
-10.0,37.634093253607105,314.20517528747905
-10.0,42.146433490864645,314.20517528747905
-10.0,44.53210443258429,314.20517528747905
-10.0,48.16588941493232,314.20517528747905
-10.0,51.22677193148639,314.20517528747905
-10.0,51.70912915826938,314.20517528747905
-10.0,56.87656829539055,314.20517528747905
-10.0,61.896674610189535,314.20517528747905
-10.0,64.81152076186775,314.20517528747905
-10.0,64.9529456343452,314.20517528747905
-10.0,67.01607444081174,314.20517528747905
-10.0,69.8525230997197,314.20517528747905
-10.0,76.28604816576977,314.20517528747905
-10.0,83.75813428354947,314.20517528747905
-10.0,84.51121065108913,314.20517528747905
-10.0,88.6510103787958,314.20517528747905
-10.0,89.82616170455877,314.20517528747905
-10.0,0.0,317.50498144455605
-10.0,15.032124429870244,317.50498144455605
-10.0,21.790342278515187,317.50498144455605
-10.0,31.427919388981753,317.50498144455605
-10.0,44.53210443258429,317.50498144455605
-10.0,51.22677193148639,317.50498144455605
-10.0,51.70912915826938,317.50498144455605
-10.0,61.896674610189535,317.50498144455605
-10.0,64.9529456343452,317.50498144455605
-10.0,67.01607444081174,317.50498144455605
-10.0,69.8525230997197,317.50498144455605
-10.0,72.85942073354605,317.50498144455605
-10.0,76.28604816576977,317.50498144455605
-10.0,79.0952473444516,317.50498144455605
-10.0,88.6510103787958,317.50498144455605
-10.0,90.0,317.50498144455605
-10.0,1.3058072655819544,318.5851483054635
-10.0,15.032124429870244,318.5851483054635
-10.0,21.790342278515187,318.5851483054635
-10.0,28.3448432376915,318.5851483054635
-10.0,34.40411513734946,318.5851483054635
-10.0,37.634093253607105,318.5851483054635
-10.0,44.53210443258429,318.5851483054635
-10.0,48.16588941493232,318.5851483054635
-10.0,51.22677193148639,318.5851483054635
-10.0,51.70912915826938,318.5851483054635
-10.0,56.87656829539055,318.5851483054635
-10.0,64.81152076186775,318.5851483054635
-10.0,64.9529456343452,318.5851483054635
-10.0,67.01607444081174,318.5851483054635
-10.0,72.85942073354605,318.5851483054635
-10.0,76.21007682085786,318.5851483054635
-10.0,79.0952473444516,318.5851483054635
-10.0,81.51176136730015,318.5851483054635
-10.0,83.75813428354947,318.5851483054635
-10.0,88.6510103787958,318.5851483054635
-10.0,90.0,318.5851483054635
-10.0,0.0,339.8756819708502
-10.0,1.3058072655819544,339.8756819708502
-10.0,15.032124429870244,339.8756819708502
-10.0,21.790342278515187,339.8756819708502
-10.0,31.427919388981753,339.8756819708502
-10.0,34.40411513734946,339.8756819708502
-10.0,42.146433490864645,339.8756819708502
-10.0,44.53210443258429,339.8756819708502
-10.0,48.16588941493232,339.8756819708502
-10.0,51.22677193148639,339.8756819708502
-10.0,56.223432336627745,339.8756819708502
-10.0,56.87656829539055,339.8756819708502
-10.0,61.896674610189535,339.8756819708502
-10.0,67.01607444081174,339.8756819708502
-10.0,72.85942073354605,339.8756819708502
-10.0,76.21007682085786,339.8756819708502
-10.0,88.6510103787958,339.8756819708502
-10.0,89.82616170455877,339.8756819708502
-10.0,0.0,350.4635078731959
-10.0,1.3058072655819544,350.4635078731959
-10.0,15.032124429870244,350.4635078731959
-10.0,21.790342278515187,350.4635078731959
-10.0,28.3448432376915,350.4635078731959
-10.0,48.16588941493232,350.4635078731959
-10.0,51.22677193148639,350.4635078731959
-10.0,56.223432336627745,350.4635078731959
-10.0,61.896674610189535,350.4635078731959
-10.0,64.81152076186775,350.4635078731959
-10.0,64.9529456343452,350.4635078731959
-10.0,67.01607444081174,350.4635078731959
-10.0,69.8525230997197,350.4635078731959
-10.0,72.85942073354605,350.4635078731959
-10.0,76.21007682085786,350.4635078731959
-10.0,76.28604816576977,350.4635078731959
-10.0,81.51176136730015,350.4635078731959
-10.0,83.75813428354947,350.4635078731959
-10.0,84.51121065108913,350.4635078731959
-10.0,88.6510103787958,350.4635078731959
-10.0,89.82616170455877,350.4635078731959
-10.0,90.0,350.4635078731959
-10.0,0.0,350.55615057417015
-10.0,1.3058072655819544,350.55615057417015
-10.0,31.427919388981753,350.55615057417015
-10.0,34.40411513734946,350.55615057417015
-10.0,37.634093253607105,350.55615057417015
-10.0,42.146433490864645,350.55615057417015
-10.0,44.53210443258429,350.55615057417015
-10.0,48.16588941493232,350.55615057417015
-10.0,51.22677193148639,350.55615057417015
-10.0,51.70912915826938,350.55615057417015
-10.0,56.87656829539055,350.55615057417015
-10.0,61.896674610189535,350.55615057417015
-10.0,64.81152076186775,350.55615057417015
-10.0,64.9529456343452,350.55615057417015
-10.0,67.01607444081174,350.55615057417015
-10.0,76.28604816576977,350.55615057417015
-10.0,79.0952473444516,350.55615057417015
-10.0,81.51176136730015,350.55615057417015
-10.0,88.6510103787958,350.55615057417015
-10.0,90.0,350.55615057417015
-10.0,0.0,360.0
-10.0,15.032124429870244,360.0
-10.0,21.790342278515187,360.0
-10.0,28.3448432376915,360.0
-10.0,31.427919388981753,360.0
-10.0,34.40411513734946,360.0
-10.0,37.634093253607105,360.0
-10.0,48.16588941493232,360.0
-10.0,51.22677193148639,360.0
-10.0,51.70912915826938,360.0
-10.0,64.81152076186775,360.0
-10.0,67.01607444081174,360.0
-10.0,69.8525230997197,360.0
-10.0,72.85942073354605,360.0
-10.0,76.21007682085786,360.0
-10.0,79.0952473444516,360.0
-10.0,81.51176136730015,360.0
-10.0,83.75813428354947,360.0
-10.0,84.51121065108913,360.0
-10.0,88.6510103787958,360.0
-10.0,89.82616170455877,360.0
-10.0,0.0,55.00444235212108
-10.0,15.032124429870244,55.00444235212108
-10.0,21.790342278515187,55.00444235212108
-10.0,28.3448432376915,55.00444235212108
-10.0,34.40411513734946,55.00444235212108
-10.0,37.634093253607105,55.00444235212108
-10.0,42.146433490864645,55.00444235212108
-10.0,44.53210443258429,55.00444235212108
-10.0,48.16588941493232,55.00444235212108
-10.0,51.70912915826938,55.00444235212108
-10.0,56.223432336627745,55.00444235212108
-10.0,56.87656829539055,55.00444235212108
-10.0,61.896674610189535,55.00444235212108
-10.0,64.81152076186775,55.00444235212108
-10.0,64.9529456343452,55.00444235212108
-10.0,67.01607444081174,55.00444235212108
-10.0,69.8525230997197,55.00444235212108
-10.0,72.85942073354605,55.00444235212108
-10.0,76.21007682085786,55.00444235212108
-10.0,76.28604816576977,55.00444235212108
-10.0,79.0952473444516,55.00444235212108
-10.0,81.51176136730015,55.00444235212108
-10.0,83.75813428354947,55.00444235212108
-10.0,89.82616170455877,55.00444235212108
-10.0,90.0,55.00444235212108
-10.0,0.0,8.67175115876464
-10.0,1.3058072655819544,8.67175115876464
-10.0,15.032124429870244,8.67175115876464
-10.0,28.3448432376915,8.67175115876464
-10.0,31.427919388981753,8.67175115876464
-10.0,37.634093253607105,8.67175115876464
-10.0,42.146433490864645,8.67175115876464
-10.0,48.16588941493232,8.67175115876464
-10.0,51.22677193148639,8.67175115876464
-10.0,51.70912915826938,8.67175115876464
-10.0,56.223432336627745,8.67175115876464
-10.0,56.87656829539055,8.67175115876464
-10.0,61.896674610189535,8.67175115876464
-10.0,64.9529456343452,8.67175115876464
-10.0,67.01607444081174,8.67175115876464
-10.0,69.8525230997197,8.67175115876464
-10.0,76.21007682085786,8.67175115876464
-10.0,76.28604816576977,8.67175115876464
-10.0,83.75813428354947,8.67175115876464
-10.0,84.51121065108913,8.67175115876464
-10.0,88.6510103787958,8.67175115876464
-10.0,89.82616170455877,8.67175115876464
-10.0,90.0,8.67175115876464
-10.0,0.0,86.27324674658341
-10.0,1.3058072655819544,86.27324674658341
-10.0,21.790342278515187,86.27324674658341
-10.0,34.40411513734946,86.27324674658341
-10.0,37.634093253607105,86.27324674658341
-10.0,42.146433490864645,86.27324674658341
-10.0,44.53210443258429,86.27324674658341
-10.0,48.16588941493232,86.27324674658341
-10.0,51.22677193148639,86.27324674658341
-10.0,56.223432336627745,86.27324674658341
-10.0,61.896674610189535,86.27324674658341
-10.0,64.81152076186775,86.27324674658341
-10.0,64.9529456343452,86.27324674658341
-10.0,67.01607444081174,86.27324674658341
-10.0,76.28604816576977,86.27324674658341
-10.0,79.0952473444516,86.27324674658341
-10.0,81.51176136730015,86.27324674658341
-10.0,83.75813428354947,86.27324674658341
-10.0,90.0,86.27324674658341
-10.0,0.0,97.08809588639318
-10.0,1.3058072655819544,97.08809588639318
-10.0,28.3448432376915,97.08809588639318
-10.0,31.427919388981753,97.08809588639318
-10.0,34.40411513734946,97.08809588639318
-10.0,44.53210443258429,97.08809588639318
-10.0,48.16588941493232,97.08809588639318
-10.0,51.70912915826938,97.08809588639318
-10.0,56.223432336627745,97.08809588639318
-10.0,61.896674610189535,97.08809588639318
-10.0,64.81152076186775,97.08809588639318
-10.0,64.9529456343452,97.08809588639318
-10.0,67.01607444081174,97.08809588639318
-10.0,69.8525230997197,97.08809588639318
-10.0,72.85942073354605,97.08809588639318
-10.0,76.21007682085786,97.08809588639318
-10.0,79.0952473444516,97.08809588639318
-10.0,81.51176136730015,97.08809588639318
-10.0,83.75813428354947,97.08809588639318
-10.0,84.51121065108913,97.08809588639318
-10.0,88.6510103787958,97.08809588639318
-10.0,90.0,97.08809588639318
-4.14560469992918,0.0,0.0
-4.14560469992918,1.3058072655819544,0.0
-4.14560469992918,15.032124429870244,0.0
-4.14560469992918,21.790342278515187,0.0
-4.14560469992918,28.3448432376915,0.0
-4.14560469992918,31.427919388981753,0.0
-4.14560469992918,37.634093253607105,0.0
-4.14560469992918,42.146433490864645,0.0
-4.14560469992918,51.22677193148639,0.0
-4.14560469992918,51.70912915826938,0.0
-4.14560469992918,56.223432336627745,0.0
-4.14560469992918,61.896674610189535,0.0
-4.14560469992918,64.9529456343452,0.0
-4.14560469992918,67.01607444081174,0.0
-4.14560469992918,69.8525230997197,0.0
-4.14560469992918,72.85942073354605,0.0
-4.14560469992918,76.21007682085786,0.0
-4.14560469992918,76.28604816576977,0.0
-4.14560469992918,81.51176136730015,0.0
-4.14560469992918,84.51121065108913,0.0
-4.14560469992918,89.82616170455877,0.0
-4.14560469992918,90.0,0.0
-4.14560469992918,0.0,101.3197473465238
-4.14560469992918,1.3058072655819544,101.3197473465238
-4.14560469992918,21.790342278515187,101.3197473465238
-4.14560469992918,28.3448432376915,101.3197473465238
-4.14560469992918,31.427919388981753,101.3197473465238
-4.14560469992918,34.40411513734946,101.3197473465238
-4.14560469992918,37.634093253607105,101.3197473465238
-4.14560469992918,42.146433490864645,101.3197473465238
-4.14560469992918,44.53210443258429,101.3197473465238
-4.14560469992918,48.16588941493232,101.3197473465238
-4.14560469992918,51.22677193148639,101.3197473465238
-4.14560469992918,51.70912915826938,101.3197473465238
-4.14560469992918,56.223432336627745,101.3197473465238
-4.14560469992918,56.87656829539055,101.3197473465238
-4.14560469992918,61.896674610189535,101.3197473465238
-4.14560469992918,64.81152076186775,101.3197473465238
-4.14560469992918,64.9529456343452,101.3197473465238
-4.14560469992918,67.01607444081174,101.3197473465238
-4.14560469992918,69.8525230997197,101.3197473465238
-4.14560469992918,72.85942073354605,101.3197473465238
-4.14560469992918,79.0952473444516,101.3197473465238
-4.14560469992918,83.75813428354947,101.3197473465238
-4.14560469992918,84.51121065108913,101.3197473465238
-4.14560469992918,88.6510103787958,101.3197473465238
-4.14560469992918,15.032124429870244,101.78761605501836
-4.14560469992918,21.790342278515187,101.78761605501836
-4.14560469992918,28.3448432376915,101.78761605501836
-4.14560469992918,31.427919388981753,101.78761605501836
-4.14560469992918,37.634093253607105,101.78761605501836
-4.14560469992918,44.53210443258429,101.78761605501836
-4.14560469992918,48.16588941493232,101.78761605501836
-4.14560469992918,51.70912915826938,101.78761605501836
-4.14560469992918,56.223432336627745,101.78761605501836
-4.14560469992918,56.87656829539055,101.78761605501836
-4.14560469992918,69.8525230997197,101.78761605501836
-4.14560469992918,72.85942073354605,101.78761605501836
-4.14560469992918,76.21007682085786,101.78761605501836
-4.14560469992918,76.28604816576977,101.78761605501836
-4.14560469992918,79.0952473444516,101.78761605501836
-4.14560469992918,81.51176136730015,101.78761605501836
-4.14560469992918,83.75813428354947,101.78761605501836
-4.14560469992918,84.51121065108913,101.78761605501836
-4.14560469992918,88.6510103787958,101.78761605501836
-4.14560469992918,0.0,105.18361874917312
-4.14560469992918,15.032124429870244,105.18361874917312
-4.14560469992918,21.790342278515187,105.18361874917312
-4.14560469992918,28.3448432376915,105.18361874917312
-4.14560469992918,31.427919388981753,105.18361874917312
-4.14560469992918,37.634093253607105,105.18361874917312
-4.14560469992918,48.16588941493232,105.18361874917312
-4.14560469992918,51.22677193148639,105.18361874917312
-4.14560469992918,51.70912915826938,105.18361874917312
-4.14560469992918,56.223432336627745,105.18361874917312
-4.14560469992918,56.87656829539055,105.18361874917312
-4.14560469992918,61.896674610189535,105.18361874917312
-4.14560469992918,64.81152076186775,105.18361874917312
-4.14560469992918,64.9529456343452,105.18361874917312
-4.14560469992918,67.01607444081174,105.18361874917312
-4.14560469992918,69.8525230997197,105.18361874917312
-4.14560469992918,72.85942073354605,105.18361874917312
-4.14560469992918,76.21007682085786,105.18361874917312
-4.14560469992918,76.28604816576977,105.18361874917312
-4.14560469992918,79.0952473444516,105.18361874917312
-4.14560469992918,84.51121065108913,105.18361874917312
-4.14560469992918,88.6510103787958,105.18361874917312
-4.14560469992918,89.82616170455877,105.18361874917312
-4.14560469992918,90.0,105.18361874917312
-4.14560469992918,15.032124429870244,108.32544873800917
-4.14560469992918,21.790342278515187,108.32544873800917
-4.14560469992918,31.427919388981753,108.32544873800917
-4.14560469992918,34.40411513734946,108.32544873800917
-4.14560469992918,37.634093253607105,108.32544873800917
-4.14560469992918,44.53210443258429,108.32544873800917
-4.14560469992918,51.22677193148639,108.32544873800917
-4.14560469992918,56.223432336627745,108.32544873800917
-4.14560469992918,56.87656829539055,108.32544873800917
-4.14560469992918,64.81152076186775,108.32544873800917
-4.14560469992918,64.9529456343452,108.32544873800917
-4.14560469992918,67.01607444081174,108.32544873800917
-4.14560469992918,69.8525230997197,108.32544873800917
-4.14560469992918,76.21007682085786,108.32544873800917
-4.14560469992918,79.0952473444516,108.32544873800917
-4.14560469992918,84.51121065108913,108.32544873800917
-4.14560469992918,88.6510103787958,108.32544873800917
-4.14560469992918,90.0,108.32544873800917
-4.14560469992918,15.032124429870244,11.512970124505006
-4.14560469992918,21.790342278515187,11.512970124505006
-4.14560469992918,28.3448432376915,11.512970124505006
-4.14560469992918,31.427919388981753,11.512970124505006
-4.14560469992918,34.40411513734946,11.512970124505006
-4.14560469992918,37.634093253607105,11.512970124505006
-4.14560469992918,48.16588941493232,11.512970124505006
-4.14560469992918,51.22677193148639,11.512970124505006
-4.14560469992918,56.87656829539055,11.512970124505006
-4.14560469992918,61.896674610189535,11.512970124505006
-4.14560469992918,64.81152076186775,11.512970124505006
-4.14560469992918,64.9529456343452,11.512970124505006
-4.14560469992918,67.01607444081174,11.512970124505006
-4.14560469992918,72.85942073354605,11.512970124505006
-4.14560469992918,76.21007682085786,11.512970124505006
-4.14560469992918,76.28604816576977,11.512970124505006
-4.14560469992918,79.0952473444516,11.512970124505006
-4.14560469992918,81.51176136730015,11.512970124505006
-4.14560469992918,83.75813428354947,11.512970124505006
-4.14560469992918,84.51121065108913,11.512970124505006
-4.14560469992918,88.6510103787958,11.512970124505006
-4.14560469992918,89.82616170455877,11.512970124505006
-4.14560469992918,90.0,11.512970124505006
-4.14560469992918,0.0,11.83445409188748
-4.14560469992918,1.3058072655819544,11.83445409188748
-4.14560469992918,21.790342278515187,11.83445409188748
-4.14560469992918,28.3448432376915,11.83445409188748
-4.14560469992918,42.146433490864645,11.83445409188748
-4.14560469992918,48.16588941493232,11.83445409188748
-4.14560469992918,51.22677193148639,11.83445409188748
-4.14560469992918,56.223432336627745,11.83445409188748
-4.14560469992918,56.87656829539055,11.83445409188748
-4.14560469992918,64.81152076186775,11.83445409188748
-4.14560469992918,64.9529456343452,11.83445409188748
-4.14560469992918,69.8525230997197,11.83445409188748
-4.14560469992918,72.85942073354605,11.83445409188748
-4.14560469992918,76.28604816576977,11.83445409188748
-4.14560469992918,79.0952473444516,11.83445409188748
-4.14560469992918,81.51176136730015,11.83445409188748
-4.14560469992918,83.75813428354947,11.83445409188748
-4.14560469992918,89.82616170455877,11.83445409188748
-4.14560469992918,90.0,11.83445409188748
-4.14560469992918,0.0,126.70512078531772
-4.14560469992918,1.3058072655819544,126.70512078531772
-4.14560469992918,15.032124429870244,126.70512078531772
-4.14560469992918,21.790342278515187,126.70512078531772
-4.14560469992918,31.427919388981753,126.70512078531772
-4.14560469992918,34.40411513734946,126.70512078531772
-4.14560469992918,37.634093253607105,126.70512078531772
-4.14560469992918,42.146433490864645,126.70512078531772
